Archive_Date,Specialty_HIPE,Speciality,Adult_Child,Age_Profile,Time_Bands,Total
31-07-2019,1100,Haematology,Adult,16-64, 0-3 Months,128
31-07-2019,1100,Haematology,Adult,16-64, 6-9 Months,47
31-07-2019,1100,Haematology,Adult,16-64, 9-12 Months,64
31-07-2019,1100,Haematology,Adult,16-64,18 Months +,78
31-07-2019,1100,Haematology,Adult,65+, 3-6 Months,28
31-07-2019,1100,Haematology,Adult,65+,12-15 Months,19
31-07-2019,1300,Neurology,Adult,16-64, 6-9 Months,197
31-07-2019,1300,Neurology,Adult,16-64, 9-12 Months,205
31-07-2019,1300,Neurology,Adult,16-64,18 Months +,900
31-07-2019,1300,Neurology,Adult,65+, 3-6 Months,48
31-07-2019,1300,Neurology,Adult,65+,12-15 Months,39
31-07-2019,1503,Gynaecology,Adult,16-64,18 Months +,1122
31-07-2019,1503,Gynaecology,Adult,65+, 0-3 Months,43
31-07-2019,1503,Gynaecology,Adult,65+, 3-6 Months,43
31-07-2019,1503,Gynaecology,Adult,65+, 6-9 Months,9
31-07-2019,1503,Gynaecology,Adult,65+, 9-12 Months,24
31-07-2019,1503,Gynaecology,Adult,65+,12-15 Months,24
31-07-2019,1700,Ophthalmology,Adult,16-64, 6-9 Months,42
31-07-2019,1700,Ophthalmology,Adult,65+,15-18 Months,12
31-07-2019,1800,Orthopaedics,Adult,16-64,15-18 Months,155
31-07-2019,1800,Orthopaedics,Adult,16-64,18 Months +,558
31-07-2019,1800,Orthopaedics,Adult,65+, 0-3 Months,259
31-07-2019,1800,Orthopaedics,Adult,65+, 3-6 Months,237
31-07-2019,400,Endocrinology,Adult,16-64, 6-9 Months,56
31-07-2019,400,Endocrinology,Adult,16-64, 9-12 Months,33
31-07-2019,400,Endocrinology,Adult,16-64,12-15 Months,8
31-07-2019,600,Otolaryngology (ENT),Adult,16-64,18 Months +,1327
31-07-2019,600,Otolaryngology (ENT),Adult,65+, 0-3 Months,74
31-07-2019,600,Otolaryngology (ENT),Adult,65+, 6-9 Months,65
31-07-2019,600,Otolaryngology (ENT),Adult,65+, 9-12 Months,63
31-07-2019,600,Otolaryngology (ENT),Adult,65+,12-15 Months,67
31-07-2019,700,Gastro-Enterology,Adult,16-64, 0-3 Months,301
31-07-2019,700,Gastro-Enterology,Adult,65+, 3-6 Months,47
31-07-2019,700,Gastro-Enterology,Adult,65+, 6-9 Months,31
31-07-2019,700,Gastro-Enterology,Adult,65+, 9-12 Months,16
31-07-2019,700,Gastro-Enterology,Adult,65+,12-15 Months,3
31-07-2019,900,Geriatric Medicine,Adult,65+, 0-3 Months,94
31-07-2019,1300,Neurology,Adult,65+,15-18 Months,29
31-07-2019,1503,Gynaecology,Adult,16-64, 3-6 Months,392
31-07-2019,1503,Gynaecology,Adult,16-64,12-15 Months,268
31-07-2019,1503,Gynaecology,Adult,65+,15-18 Months,18
31-07-2019,1503,Gynaecology,Child,0-15, 3-6 Months,3
31-07-2019,1503,Gynaecology,Child,0-15,18 Months +,2
31-07-2019,1600,Oncology,Adult,65+, 0-3 Months,3
31-07-2019,1700,Ophthalmology,Adult,16-64,18 Months +,7
31-07-2019,1700,Ophthalmology,Adult,65+, 0-3 Months,22
31-07-2019,1700,Ophthalmology,Adult,65+, 3-6 Months,13
31-07-2019,1700,Ophthalmology,Adult,65+, 9-12 Months,26
31-07-2019,1700,Ophthalmology,Adult,65+,12-15 Months,17
31-07-2019,1800,Orthopaedics,Adult,16-64, 6-9 Months,343
31-07-2019,1800,Orthopaedics,Adult,16-64, 9-12 Months,264
31-07-2019,1800,Orthopaedics,Child,0-15, 9-12 Months,1
31-07-2019,1800,Orthopaedics,Child,0-15,15-18 Months,1
31-07-2019,1800,Orthopaedics,Child,0-15,18 Months +,1
31-07-2019,2100,Psychiatry,Adult,16-64, 0-3 Months,13
31-07-2019,2200,Radiology,Adult,16-64, 0-3 Months,2
31-07-2019,2400,Respiratory Medicine,Adult,65+,15-18 Months,30
31-07-2019,2400,Respiratory Medicine,Adult,65+,18 Months +,38
31-07-2019,2400,Respiratory Medicine,Child,0-15, 0-3 Months,1
31-07-2019,2500,Rheumatology,Adult,16-64, 0-3 Months,170
31-07-2019,2500,Rheumatology,Adult,16-64, 3-6 Months,104
31-07-2019,2500,Rheumatology,Adult,16-64, 6-9 Months,42
31-07-2019,2500,Rheumatology,Adult,16-64,12-15 Months,36
31-07-2019,2600,General Surgery,Adult,16-64, 0-3 Months,336
31-07-2019,2600,General Surgery,Adult,16-64, 9-12 Months,172
31-07-2019,2600,General Surgery,Adult,16-64,18 Months +,9
31-07-2019,2600,General Surgery,Adult,65+, 3-6 Months,38
31-07-2019,2600,General Surgery,Adult,65+, 6-9 Months,29
31-07-2019,2600,General Surgery,Adult,65+,12-15 Months,40
31-07-2019,2604,Vascular Surgery,Adult,16-64,15-18 Months,52
31-07-2019,2604,Vascular Surgery,Adult,16-64,18 Months +,1
31-07-2019,2604,Vascular Surgery,Adult,65+, 0-3 Months,80
31-07-2019,2604,Vascular Surgery,Adult,65+, 3-6 Months,58
31-07-2019,700,Gastro-Enterology,Adult,65+, 0-3 Months,71
31-07-2019,1100,Haematology,Adult,65+, 0-3 Months,55
31-07-2019,1100,Haematology,Adult,65+, 6-9 Months,24
31-07-2019,1100,Haematology,Adult,65+,15-18 Months,12
31-07-2019,1100,Haematology,Adult,65+,18 Months +,15
31-07-2019,1300,Neurology,Adult,65+, 0-3 Months,71
31-07-2019,1300,Neurology,Adult,65+, 6-9 Months,30
31-07-2019,1300,Neurology,Adult,65+,18 Months +,149
31-07-2019,1503,Gynaecology,Adult,16-64, 0-3 Months,437
31-07-2019,1503,Gynaecology,Adult,16-64, 6-9 Months,160
31-07-2019,1503,Gynaecology,Adult,16-64,15-18 Months,205
31-07-2019,1503,Gynaecology,Child,0-15, 0-3 Months,3
31-07-2019,1700,Ophthalmology,Adult,16-64, 0-3 Months,49
31-07-2019,1700,Ophthalmology,Adult,16-64, 3-6 Months,33
31-07-2019,1700,Ophthalmology,Adult,16-64,12-15 Months,23
31-07-2019,1700,Ophthalmology,Adult,16-64,15-18 Months,14
31-07-2019,1700,Ophthalmology,Adult,65+, 6-9 Months,22
31-07-2019,1700,Ophthalmology,Child,0-15, 0-3 Months,1
31-07-2019,1800,Orthopaedics,Adult,16-64, 0-3 Months,910
31-07-2019,1800,Orthopaedics,Adult,16-64, 3-6 Months,734
31-07-2019,1800,Orthopaedics,Adult,16-64,12-15 Months,232
31-07-2019,1800,Orthopaedics,Adult,65+, 6-9 Months,150
31-07-2019,1800,Orthopaedics,Adult,65+,15-18 Months,50
31-07-2019,1800,Orthopaedics,Child,0-15, 0-3 Months,3
31-07-2019,1800,Orthopaedics,Child,0-15, 3-6 Months,2
31-07-2019,1800,Orthopaedics,Child,0-15, 6-9 Months,1
31-07-2019,1800,Orthopaedics,Child,0-15,12-15 Months,1
31-07-2019,2200,Radiology,Child,0-15,18 Months +,1
31-07-2019,2300,Nephrology,Adult,65+, 0-3 Months,61
31-07-2019,2300,Nephrology,Adult,65+, 3-6 Months,9
31-07-2019,2300,Nephrology,Adult,65+, 6-9 Months,11
31-07-2019,2300,Nephrology,Child,0-15, 0-3 Months,1
31-07-2019,2400,Respiratory Medicine,Adult,16-64, 6-9 Months,76
31-07-2019,2400,Respiratory Medicine,Adult,16-64,15-18 Months,56
31-07-2019,2500,Rheumatology,Adult,65+, 3-6 Months,42
31-07-2019,2500,Rheumatology,Adult,65+, 6-9 Months,14
31-07-2019,2500,Rheumatology,Adult,65+,12-15 Months,12
31-07-2019,2500,Rheumatology,Child,0-15, 0-3 Months,1
31-07-2019,2600,General Surgery,Adult,16-64, 3-6 Months,210
31-07-2019,2600,General Surgery,Adult,16-64, 6-9 Months,145
31-07-2019,2600,General Surgery,Adult,16-64,12-15 Months,172
31-07-2019,2600,General Surgery,Adult,65+, 9-12 Months,40
31-07-2019,2600,General Surgery,Child,0-15,12-15 Months,1
31-07-2019,2604,Vascular Surgery,Adult,16-64, 0-3 Months,136
31-07-2019,2604,Vascular Surgery,Adult,16-64, 3-6 Months,119
31-07-2019,2604,Vascular Surgery,Adult,16-64,12-15 Months,179
31-07-2019,2604,Vascular Surgery,Adult,65+, 6-9 Months,19
31-07-2019,2604,Vascular Surgery,Adult,65+,15-18 Months,14
31-07-2019,2604,Vascular Surgery,Child,0-15, 0-3 Months,1
31-07-2019,6200,Clinical Neurophysiology,Adult,65+, 0-3 Months,74
31-07-2019,6200,Clinical Neurophysiology,Adult,65+, 6-9 Months,41
31-07-2019,1503,Gynaecology,Adult,16-64, 9-12 Months,264
31-07-2019,1503,Gynaecology,Adult,65+,18 Months +,129
31-07-2019,1503,Gynaecology,Child,0-15, 9-12 Months,2
31-07-2019,1600,Oncology,Adult,16-64, 0-3 Months,6
31-07-2019,1700,Ophthalmology,Adult,16-64, 9-12 Months,23
31-07-2019,1700,Ophthalmology,Adult,65+,18 Months +,2
31-07-2019,1800,Orthopaedics,Adult,65+, 9-12 Months,95
31-07-2019,1800,Orthopaedics,Adult,65+,18 Months +,203
31-07-2019,2100,Psychiatry,Adult,16-64, 3-6 Months,3
31-07-2019,2200,Radiology,Child,0-15, 9-12 Months,1
31-07-2019,2300,Nephrology,Adult,65+, 9-12 Months,3
31-07-2019,2400,Respiratory Medicine,Adult,16-64, 9-12 Months,44
31-07-2019,2400,Respiratory Medicine,Adult,16-64,18 Months +,70
31-07-2019,2400,Respiratory Medicine,Adult,65+, 0-3 Months,84
31-07-2019,2400,Respiratory Medicine,Adult,65+, 3-6 Months,49
31-07-2019,2400,Respiratory Medicine,Adult,65+,12-15 Months,29
31-07-2019,2500,Rheumatology,Adult,16-64, 9-12 Months,35
31-07-2019,2500,Rheumatology,Adult,16-64,15-18 Months,2
31-07-2019,2600,General Surgery,Adult,65+, 0-3 Months,97
31-07-2019,2600,General Surgery,Adult,65+,15-18 Months,19
31-07-2019,2600,General Surgery,Adult,65+,18 Months +,7
31-07-2019,2604,Vascular Surgery,Adult,16-64, 9-12 Months,93
31-07-2019,5000,General Medicine,Adult,16-64, 0-3 Months,1
31-07-2019,6200,Clinical Neurophysiology,Adult,16-64, 3-6 Months,205
31-07-2019,6200,Clinical Neurophysiology,Adult,16-64,12-15 Months,46
31-07-2019,6200,Clinical Neurophysiology,Adult,16-64,15-18 Months,14
31-07-2019,6200,Clinical Neurophysiology,Adult,65+, 9-12 Months,29
31-07-2019,7300,Palliative Medicine,Adult,16-64, 0-3 Months,3
31-07-2019,7800,Urology,Adult,16-64, 6-9 Months,246
31-07-2019,7800,Urology,Adult,16-64,15-18 Months,233
31-07-2019,8000,Anaesthetics,Adult,65+, 3-6 Months,1
31-07-2019,8003,Pain Relief,Adult,65+, 0-3 Months,51
31-07-2019,8003,Pain Relief,Adult,65+, 3-6 Months,35
31-07-2019,8003,Pain Relief,Adult,65+, 6-9 Months,17
31-07-2019,8003,Pain Relief,Adult,65+,12-15 Months,36
31-07-2019,8003,Pain Relief,Adult,65+,15-18 Months,41
31-07-2019,8003,Pain Relief,Adult,65+,18 Months +,52
31-07-2019,8400,Chemical Pathology,Adult,16-64, 0-3 Months,25
31-07-2019,8400,Chemical Pathology,Adult,16-64, 3-6 Months,20
31-07-2019,8400,Chemical Pathology,Adult,16-64, 6-9 Months,7
31-07-2019,8400,Chemical Pathology,Adult,16-64,12-15 Months,3
31-07-2019,8400,Chemical Pathology,Adult,65+, 9-12 Months,3
31-07-2019,8400,Chemical Pathology,Child,0-15, 6-9 Months,3
31-07-2019,100,Cardiology,Adult,65+, 0-3 Months,111
31-07-2019,400,Endocrinology,Adult,0-15, 3-6 Months,1
31-07-2019,400,Endocrinology,Adult,0-15,12-15 Months,1
31-07-2019,400,Endocrinology,Adult,16-64, 0-3 Months,263
31-07-2019,400,Endocrinology,Adult,16-64, 3-6 Months,194
31-07-2019,400,Endocrinology,Adult,16-64, 6-9 Months,120
31-07-2019,400,Endocrinology,Adult,16-64,12-15 Months,128
31-07-2019,1800,Orthopaedics,Adult,65+,12-15 Months,77
31-07-2019,2200,Radiology,Child,0-15, 0-3 Months,3
31-07-2019,2300,Nephrology,Adult,16-64, 0-3 Months,59
31-07-2019,2300,Nephrology,Adult,16-64, 3-6 Months,23
31-07-2019,2300,Nephrology,Adult,16-64, 6-9 Months,8
31-07-2019,2300,Nephrology,Adult,16-64, 9-12 Months,1
31-07-2019,2400,Respiratory Medicine,Adult,16-64, 0-3 Months,146
31-07-2019,2400,Respiratory Medicine,Adult,16-64, 3-6 Months,75
31-07-2019,2400,Respiratory Medicine,Adult,16-64,12-15 Months,63
31-07-2019,2400,Respiratory Medicine,Adult,65+, 6-9 Months,33
31-07-2019,2400,Respiratory Medicine,Adult,65+, 9-12 Months,26
31-07-2019,2500,Rheumatology,Adult,65+, 0-3 Months,55
31-07-2019,2500,Rheumatology,Adult,65+, 9-12 Months,16
31-07-2019,2500,Rheumatology,Adult,65+,15-18 Months,2
31-07-2019,2500,Rheumatology,Child,0-15, 3-6 Months,1
31-07-2019,2600,General Surgery,Adult,16-64,15-18 Months,101
31-07-2019,2604,Vascular Surgery,Adult,16-64, 6-9 Months,85
31-07-2019,6200,Clinical Neurophysiology,Adult,16-64, 0-3 Months,275
31-07-2019,6200,Clinical Neurophysiology,Adult,16-64, 6-9 Months,149
31-07-2019,6200,Clinical Neurophysiology,Adult,16-64, 9-12 Months,129
31-07-2019,6200,Clinical Neurophysiology,Adult,16-64,18 Months +,11
31-07-2019,6200,Clinical Neurophysiology,Adult,65+, 3-6 Months,49
31-07-2019,6200,Clinical Neurophysiology,Adult,65+,12-15 Months,12
31-07-2019,7300,Palliative Medicine,Adult,65+, 0-3 Months,2
31-07-2019,7800,Urology,Adult,65+, 9-12 Months,77
31-07-2019,7800,Urology,Adult,65+,15-18 Months,76
31-07-2019,7800,Urology,Adult,65+,18 Months +,482
31-07-2019,7800,Urology,Child,0-15, 3-6 Months,2
31-07-2019,8003,Pain Relief,Adult,16-64, 0-3 Months,177
31-07-2019,8003,Pain Relief,Adult,16-64, 3-6 Months,152
31-07-2019,8003,Pain Relief,Adult,16-64, 6-9 Months,118
31-07-2019,8003,Pain Relief,Adult,16-64, 9-12 Months,102
31-07-2019,8003,Pain Relief,Adult,16-64,12-15 Months,119
31-07-2019,8003,Pain Relief,Adult,16-64,18 Months +,222
31-07-2019,8400,Chemical Pathology,Adult,16-64, 9-12 Months,7
31-07-2019,8400,Chemical Pathology,Adult,16-64,18 Months +,1
31-07-2019,8400,Chemical Pathology,Adult,65+, 3-6 Months,3
31-07-2019,8400,Chemical Pathology,Adult,65+, 6-9 Months,1
31-07-2019,100,Cardiology,Adult,16-64, 0-3 Months,123
31-07-2019,100,Cardiology,Adult,16-64, 9-12 Months,1
31-07-2019,100,Cardiology,Adult,65+, 3-6 Months,72
31-07-2019,100,Cardiology,Adult,65+, 6-9 Months,59
31-07-2019,400,Endocrinology,Adult,65+,15-18 Months,7
31-07-2019,700,Gastro-Enterology,Adult,16-64, 0-3 Months,37
31-07-2019,700,Gastro-Enterology,Adult,16-64, 3-6 Months,24
31-07-2019,700,Gastro-Enterology,Adult,16-64, 6-9 Months,1
31-07-2019,900,Geriatric Medicine,Adult,16-64,12-15 Months,1
31-07-2019,1503,Gynaecology,Adult,65+, 0-3 Months,4
31-07-2019,1503,Gynaecology,Adult,65+, 9-12 Months,1
31-07-2019,2100,Psychiatry,Adult,0-15, 3-6 Months,1
31-07-2019,2604,Vascular Surgery,Adult,65+, 9-12 Months,42
31-07-2019,2604,Vascular Surgery,Adult,65+,12-15 Months,44
31-07-2019,3000,Rehabilitation Medicine,Adult,16-64, 0-3 Months,6
31-07-2019,6200,Clinical Neurophysiology,Child,0-15, 0-3 Months,1
31-07-2019,6200,Clinical Neurophysiology,Child,0-15, 3-6 Months,1
31-07-2019,7800,Urology,Adult,16-64, 0-3 Months,411
31-07-2019,7800,Urology,Adult,16-64, 3-6 Months,339
31-07-2019,7800,Urology,Adult,16-64, 9-12 Months,259
31-07-2019,7800,Urology,Adult,16-64,12-15 Months,269
31-07-2019,7800,Urology,Adult,65+, 6-9 Months,76
31-07-2019,8400,Chemical Pathology,Child,0-15, 0-3 Months,3
31-07-2019,400,Endocrinology,Adult,16-64,18 Months +,696
31-07-2019,400,Endocrinology,Adult,65+, 0-3 Months,26
31-07-2019,400,Endocrinology,Adult,65+, 3-6 Months,17
31-07-2019,400,Endocrinology,Adult,65+, 6-9 Months,10
31-07-2019,400,Endocrinology,Adult,65+, 9-12 Months,5
31-07-2019,402,Diabetes Mellitus,Adult,16-64, 0-3 Months,51
31-07-2019,402,Diabetes Mellitus,Adult,16-64, 3-6 Months,36
31-07-2019,402,Diabetes Mellitus,Adult,16-64, 6-9 Months,21
31-07-2019,402,Diabetes Mellitus,Adult,16-64, 9-12 Months,15
31-07-2019,402,Diabetes Mellitus,Adult,16-64,12-15 Months,13
31-07-2019,900,Geriatric Medicine,Adult,65+,15-18 Months,3
31-07-2019,1503,Gynaecology,Adult,16-64, 3-6 Months,23
31-07-2019,1503,Gynaecology,Adult,16-64, 6-9 Months,14
31-07-2019,1503,Gynaecology,Adult,16-64,12-15 Months,8
31-07-2019,1800,Orthopaedics,Adult,16-64, 0-3 Months,37
31-07-2019,2100,Psychiatry,Adult,16-64, 0-3 Months,59
31-07-2019,2100,Psychiatry,Adult,16-64,15-18 Months,15
31-07-2019,2100,Psychiatry,Adult,16-64,18 Months +,33
31-07-2019,2100,Psychiatry,Adult,65+, 3-6 Months,2
31-07-2019,2100,Psychiatry,Adult,65+, 9-12 Months,1
31-07-2019,2100,Psychiatry,Adult,65+,12-15 Months,1
31-07-2019,2600,General Surgery,Adult,65+, 0-3 Months,30
31-07-2019,2600,General Surgery,Adult,65+, 3-6 Months,16
31-07-2019,7800,Urology,Adult,16-64, 0-3 Months,37
31-07-2019,8000,Anaesthetics,Adult,16-64, 0-3 Months,3
31-07-2019,300,Dermatology,Adult,65+,15-18 Months,3
31-07-2019,300,Dermatology,Child,0-15,18 Months +,154
31-07-2019,1100,Haematology,Adult,16-64, 0-3 Months,48
31-07-2019,1100,Haematology,Adult,16-64, 3-6 Months,29
31-07-2019,1100,Haematology,Adult,16-64, 6-9 Months,22
31-07-2019,1100,Haematology,Adult,16-64, 9-12 Months,19
31-07-2019,1100,Haematology,Adult,16-64,12-15 Months,20
31-07-2019,1300,Neurology,Adult,16-64, 0-3 Months,27
31-07-2019,1300,Neurology,Adult,16-64, 6-9 Months,16
31-07-2019,1300,Neurology,Adult,16-64, 9-12 Months,10
31-07-2019,1300,Neurology,Adult,16-64,12-15 Months,12
31-07-2019,1300,Neurology,Adult,65+, 3-6 Months,10
31-07-2019,1503,Gynaecology,Adult,16-64, 3-6 Months,298
31-07-2019,1503,Gynaecology,Adult,16-64,12-15 Months,95
31-07-2019,1503,Gynaecology,Adult,16-64,18 Months +,64
31-07-2019,400,Endocrinology,Adult,16-64,15-18 Months,121
31-07-2019,402,Diabetes Mellitus,Adult,65+, 0-3 Months,21
31-07-2019,402,Diabetes Mellitus,Adult,65+, 3-6 Months,5
31-07-2019,402,Diabetes Mellitus,Adult,65+, 6-9 Months,5
31-07-2019,402,Diabetes Mellitus,Adult,65+,12-15 Months,4
31-07-2019,402,Diabetes Mellitus,Adult,65+,15-18 Months,3
31-07-2019,402,Diabetes Mellitus,Adult,65+,18 Months +,1
31-07-2019,900,Geriatric Medicine,Adult,16-64, 0-3 Months,4
31-07-2019,900,Geriatric Medicine,Adult,16-64, 6-9 Months,1
31-07-2019,900,Geriatric Medicine,Adult,65+, 9-12 Months,9
31-07-2019,1503,Gynaecology,Adult,16-64, 0-3 Months,26
31-07-2019,1503,Gynaecology,Adult,65+, 3-6 Months,4
31-07-2019,1503,Gynaecology,Adult,65+, 6-9 Months,1
31-07-2019,1503,Gynaecology,Adult,65+,12-15 Months,1
31-07-2019,1800,Orthopaedics,Adult,65+, 0-3 Months,11
31-07-2019,2100,Psychiatry,Adult,16-64, 9-12 Months,63
31-07-2019,2100,Psychiatry,Adult,65+, 0-3 Months,2
31-07-2019,2600,General Surgery,Adult,16-64, 0-3 Months,134
31-07-2019,2600,General Surgery,Adult,16-64, 3-6 Months,66
31-07-2019,2600,General Surgery,Adult,65+, 6-9 Months,3
31-07-2019,2604,Vascular Surgery,Adult,65+, 0-3 Months,25
31-07-2019,2604,Vascular Surgery,Adult,65+, 3-6 Months,11
31-07-2019,7800,Urology,Adult,65+, 0-3 Months,17
31-07-2019,8003,Pain Relief,Adult,16-64, 0-3 Months,19
31-07-2019,8003,Pain Relief,Adult,16-64, 6-9 Months,1
31-07-2019,300,Dermatology,Adult,16-64, 9-12 Months,3
31-07-2019,1100,Haematology,Adult,65+, 0-3 Months,23
31-07-2019,1100,Haematology,Adult,65+, 3-6 Months,21
31-07-2019,1100,Haematology,Adult,65+, 6-9 Months,15
31-07-2019,1100,Haematology,Adult,65+,12-15 Months,6
31-07-2019,1100,Haematology,Adult,65+,15-18 Months,5
31-07-2019,1100,Haematology,Child,0-15, 0-3 Months,1
31-07-2019,1300,Neurology,Adult,65+, 0-3 Months,8
31-07-2019,1300,Neurology,Adult,65+, 6-9 Months,2
31-07-2019,1300,Neurology,Adult,65+,12-15 Months,6
31-07-2019,1300,Neurology,Adult,65+,15-18 Months,1
31-07-2019,1503,Gynaecology,Adult,16-64, 0-3 Months,403
31-07-2019,1503,Gynaecology,Adult,16-64, 6-9 Months,235
31-07-2019,1503,Gynaecology,Adult,16-64,15-18 Months,39
31-07-2019,1700,Ophthalmology,Adult,16-64, 0-3 Months,11
31-07-2019,1700,Ophthalmology,Adult,16-64,12-15 Months,1
31-07-2019,1700,Ophthalmology,Adult,16-64,15-18 Months,8
31-07-2019,1700,Ophthalmology,Child,0-15, 3-6 Months,1
31-07-2019,1800,Orthopaedics,Adult,16-64, 0-3 Months,9
31-07-2019,1800,Orthopaedics,Adult,16-64, 3-6 Months,6
31-07-2019,1800,Orthopaedics,Child,0-15, 3-6 Months,1
31-07-2019,1800,Orthopaedics,Child,0-15, 6-9 Months,1
31-07-2019,2600,General Surgery,Adult,16-64, 3-6 Months,339
31-07-2019,2600,General Surgery,Adult,16-64, 6-9 Months,132
31-07-2019,2600,General Surgery,Adult,16-64,12-15 Months,3
31-07-2019,2600,General Surgery,Adult,65+, 9-12 Months,8
31-07-2019,6200,Clinical Neurophysiology,Adult,65+,15-18 Months,3
31-07-2019,6200,Clinical Neurophysiology,Adult,65+,18 Months +,4
31-07-2019,7800,Urology,Adult,16-64,18 Months +,1731
31-07-2019,7800,Urology,Adult,65+, 0-3 Months,181
31-07-2019,7800,Urology,Adult,65+, 3-6 Months,119
31-07-2019,7800,Urology,Adult,65+,12-15 Months,74
31-07-2019,8003,Pain Relief,Adult,16-64,15-18 Months,99
31-07-2019,8003,Pain Relief,Adult,65+, 9-12 Months,24
31-07-2019,8400,Chemical Pathology,Adult,65+, 0-3 Months,6
31-07-2019,100,Cardiology,Adult,16-64, 3-6 Months,114
31-07-2019,100,Cardiology,Adult,16-64, 6-9 Months,46
31-07-2019,400,Endocrinology,Adult,16-64, 9-12 Months,102
31-07-2019,400,Endocrinology,Adult,65+,12-15 Months,14
31-07-2019,400,Endocrinology,Adult,65+,18 Months +,48
31-07-2019,402,Diabetes Mellitus,Adult,16-64,15-18 Months,5
31-07-2019,402,Diabetes Mellitus,Adult,65+, 9-12 Months,4
31-07-2019,700,Gastro-Enterology,Adult,65+, 0-3 Months,21
31-07-2019,700,Gastro-Enterology,Adult,65+, 3-6 Months,2
31-07-2019,700,Gastro-Enterology,Adult,65+, 6-9 Months,2
31-07-2019,900,Geriatric Medicine,Adult,65+, 0-3 Months,110
31-07-2019,900,Geriatric Medicine,Adult,65+, 3-6 Months,19
31-07-2019,900,Geriatric Medicine,Adult,65+, 6-9 Months,5
31-07-2019,900,Geriatric Medicine,Adult,65+,12-15 Months,14
31-07-2019,900,Geriatric Medicine,Adult,65+,18 Months +,1
31-07-2019,1503,Gynaecology,Adult,16-64, 9-12 Months,17
31-07-2019,1800,Orthopaedics,Adult,0-15, 0-3 Months,6
31-07-2019,2100,Psychiatry,Adult,0-15, 0-3 Months,1
31-07-2019,2100,Psychiatry,Adult,16-64, 3-6 Months,66
31-07-2019,2100,Psychiatry,Adult,16-64, 6-9 Months,30
31-07-2019,2100,Psychiatry,Adult,16-64,12-15 Months,23
31-07-2019,5000,General Medicine,Adult,65+, 0-3 Months,1
31-07-2019,8000,Anaesthetics,Adult,65+, 0-3 Months,2
31-07-2019,300,Dermatology,Adult,16-64, 6-9 Months,4
31-07-2019,300,Dermatology,Adult,16-64,18 Months +,1093
31-07-2019,300,Dermatology,Child,0-15,15-18 Months,1
31-07-2019,1100,Haematology,Adult,65+, 9-12 Months,9
31-07-2019,1300,Neurology,Adult,16-64, 3-6 Months,23
31-07-2019,1300,Neurology,Adult,16-64,15-18 Months,7
31-07-2019,1300,Neurology,Adult,65+, 9-12 Months,4
31-07-2019,1503,Gynaecology,Adult,16-64, 9-12 Months,166
31-07-2019,1503,Gynaecology,Adult,65+, 3-6 Months,22
31-07-2019,1503,Gynaecology,Adult,65+,12-15 Months,5
31-07-2019,1503,Gynaecology,Adult,65+,18 Months +,2
31-07-2019,1700,Ophthalmology,Adult,65+,18 Months +,32
31-07-2019,1900,Paediatrics,Adult,16-64, 3-6 Months,3
31-07-2019,1900,Paediatrics,Child,0-15, 3-6 Months,218
31-07-2019,1900,Paediatrics,Child,0-15, 6-9 Months,82
31-07-2019,1900,Paediatrics,Child,0-15,12-15 Months,1
31-07-2019,2600,General Surgery,Adult,65+, 0-3 Months,216
31-07-2019,2600,General Surgery,Adult,65+, 6-9 Months,31
31-07-2019,2600,General Surgery,Child,0-15,18 Months +,1
31-07-2019,2600,General Surgery,Adult,0-15, 3-6 Months,1
31-07-2019,2600,General Surgery,Adult,16-64, 6-9 Months,18
31-07-2019,2600,General Surgery,Adult,16-64, 9-12 Months,1
31-07-2019,2604,Vascular Surgery,Adult,16-64, 0-3 Months,34
31-07-2019,2604,Vascular Surgery,Adult,16-64, 3-6 Months,6
31-07-2019,2604,Vascular Surgery,Adult,16-64, 6-9 Months,1
31-07-2019,2604,Vascular Surgery,Adult,16-64, 9-12 Months,1
31-07-2019,8003,Pain Relief,Adult,16-64,18 Months +,1
31-07-2019,8003,Pain Relief,Adult,65+, 0-3 Months,13
31-07-2019,8003,Pain Relief,Adult,65+, 3-6 Months,1
31-07-2019,8003,Pain Relief,Adult,65+,12-15 Months,1
31-07-2019,300,Dermatology,Adult,16-64,15-18 Months,16
31-07-2019,300,Dermatology,Adult,65+,18 Months +,282
31-07-2019,1100,Haematology,Adult,16-64,15-18 Months,9
31-07-2019,1300,Neurology,Child,0-15, 6-9 Months,1
31-07-2019,1503,Gynaecology,Adult,65+,15-18 Months,5
31-07-2019,1503,Gynaecology,Child,0-15, 0-3 Months,8
31-07-2019,1503,Gynaecology,Child,0-15, 3-6 Months,3
31-07-2019,1503,Gynaecology,Child,0-15, 6-9 Months,5
31-07-2019,1503,Gynaecology,Child,0-15, 9-12 Months,3
31-07-2019,1700,Ophthalmology,Adult,16-64,18 Months +,27
31-07-2019,1700,Ophthalmology,Adult,65+, 0-3 Months,29
31-07-2019,1700,Ophthalmology,Adult,65+, 3-6 Months,5
31-07-2019,1800,Orthopaedics,Adult,16-64, 6-9 Months,10
31-07-2019,1800,Orthopaedics,Adult,16-64, 9-12 Months,5
31-07-2019,1800,Orthopaedics,Child,0-15, 0-3 Months,4
31-07-2019,1900,Paediatrics,Adult,16-64, 0-3 Months,1
31-07-2019,2600,General Surgery,Adult,16-64, 0-3 Months,564
31-07-2019,2600,General Surgery,Adult,16-64, 9-12 Months,34
